,HFD,SVD Entropy,PFD,Power Delta,Power Theta,Power Beta,Power Delta Normalized,Power Theta Normalized,Power Alpha Normalized,Power Beta Normalized,Hjorth Mobility
0,0.7650092712278708,1.46254051791254,0.5539816854096777,217923.84510246207,74298.63324772971,280042.84076134546,0.32226099545243503,0.10987118688141324,0.1537466158736301,0.4141212017925217,0.004093810389804875
1,0.2810791624155968,1.497380667036717,0.5611620952481059,3964760.2018951415,463439.91450395,202827.15407850788,0.8259908515752726,0.09654988199591831,0.03520365317890424,0.042255613249904844,0.0013657842195947101
2,0.46689318616637404,0.8929901533864548,0.5625096004644139,478444.8516421793,147908.2811575601,270581.71652147657,0.44747297607324504,0.13833351645081612,0.16112775591169287,0.253065751564246,0.000977935380440194
3,0.48529083996800276,1.0830908300162736,0.5622606626721058,275521.8951081163,86461.38989084752,193511.62570863529,0.3996095813052155,0.1254012854397312,0.19432505137954598,0.2806640818755074,0.001429714225194338
4,0.183189754915407,1.5502249922432496,0.5680854729422834,3077111.035445871,522960.61801455397,313545.4331711866,0.7243275934947511,0.12310079213118892,0.0787654999881854,0.07380611438587457,0.0013566390168169406
5,0.4384378129310855,2.1510607278123413,0.5489534136672082,5112881.990641885,3546899.572030431,3147266.2429189472,0.34723342171554555,0.24088216335361026,0.19814272705719585,0.21374168787364828,0.008526780110762307
6,0.6689394539385694,0.6569019254009175,0.5571151379360453,863712.1454113526,267075.8627837717,864072.055011354,0.3680077590299523,0.1137948450490262,0.15003628773874625,0.36816110818227527,0.00359482699997201
7,0.5123089357053475,0.692570140948035,0.563620213844553,751996.5789216022,202320.32836685798,502467.8655649894,0.43934175503350936,0.11820235707869903,0.14889722007864156,0.29355866780915,0.0025854999507435848
8,0.5576207855705909,0.6685552567599686,0.5603018896442656,715802.1815049581,211104.43521295566,576444.799057835,0.4088155827846381,0.12056792356871095,0.14139199201893407,0.32922450162771694,0.0024500023955949545
9,0.8761642687991917,0.8587503569527083,0.5537876082616634,798806.308354425,254545.14171048303,809216.7877124152,0.36984826213317024,0.11785470058442885,0.1376287109380983,0.3746683263443026,0.005066023491091985
10,0.4465963784378007,1.0553610717761077,0.5619212699971299,941977.8876342613,248681.22817981613,308865.8847265002,0.5432779727312578,0.14342484603450253,0.13516133122879817,0.1781358500054415,0.001509438343395287
11,0.9543677994481147,0.6271150201907267,0.5480655429448755,724102.6064322495,234244.28743946395,888823.9451421562,0.3406166471450961,0.11018811849559011,0.1310939467693146,0.41810128758999937,0.005002352678379313
12,0.977140825061148,0.7256261662053358,0.5481063143797787,773873.3201154906,237360.6597016662,838025.7216166884,0.3623380456687798,0.11113549894977506,0.13415138016184172,0.39237507521960335,0.005399284575730168
13,0.5080033759680372,0.5850114985662098,0.5610721060805621,726427.8988314323,198967.20448420668,323498.7030385099,0.5014179190313016,0.1373374037374314,0.1379492245816228,0.2232954526496442,0.0007646672886039173
14,0.6070410219471639,0.685836791737155,0.5569553774063198,647253.8900931998,162583.48989256078,216039.36548505293,0.5432696827215604,0.13646373134501694,0.1389349024335647,0.18133168349985793,0.001174897161112883
15,0.699480602401301,0.7402490424723034,0.5567171350265965,722549.2118124327,199548.1578032178,461189.74129913707,0.456003828082553,0.12593567657051172,0.12700172167907084,0.2910587736678646,0.0022514031718298237
16,0.5715271857609654,0.5980312862912999,0.5565067570391301,758837.9909240227,202305.24013297085,343288.66971000476,0.5056144132987365,0.13479615744137605,0.1308558900808952,0.22873353917899233,0.000880920845113687
17,0.8119297908038122,0.7041330107993247,0.553450644053904,691857.9254821135,198909.8243539423,502039.60989048606,0.4324296512242415,0.12432394398100181,0.12945826215779027,0.31378814263696647,0.0024890217173685683
18,0.527588968115386,0.9220354483458288,0.558504221367465,595270.9835625535,174645.68485704513,342759.25085303414,0.46503673972490656,0.1364364501808598,0.13075692221342033,0.26776988788081324,0.0015201377252580229
19,0.4580488393000742,0.9099140387523077,0.5626660997594564,444459.8470113166,118477.21113454964,200449.26041200638,0.49693438655062916,0.132465059850227,0.14648552740009219,0.22411502619905163,0.0010697120494717602
20,0.8419321445062828,1.1719139398902625,0.551814776632132,427188.41407158016,173280.4160139925,649756.7763185485,0.2922713402390132,0.11855400979366738,0.14462775312151194,0.4445468968458075,0.008236162380372638
21,0.878756157422488,0.8895519906311737,0.5508260157545196,644002.4334180095,200196.61675963522,634929.8983653702,0.38041832477061094,0.11825803385281845,0.12626454881853041,0.37505909255804026,0.004852197152757423
22,0.5304205484491149,0.969104985367762,0.5601849096856053,499048.58060318156,153395.83292972122,381660.37896603823,0.41995691953285613,0.12908491070845396,0.129785195246681,0.321172974512009,0.003141762395708656
23,0.6008206708248313,0.8604729224040296,0.5565329831457106,498220.4358803754,156105.9537866591,504112.8098289498,0.37615224065296887,0.11785868275828701,0.1253881431405772,0.3806009334481669,0.004456098203297044
24,0.6225813038991154,0.9633129298531878,0.556271629249826,537091.9508109869,190625.52947879874,698902.1767027276,0.32508913160822506,0.11538115167625987,0.13650065928816593,0.4230290574273491,0.0052276302931964155
25,0.5093724574115932,1.0199662440572141,0.5616765140963466,534621.6734755043,165439.61159992302,274735.78920376074,0.4739919376149741,0.14667763383167298,0.13575154741613657,0.2435788811372165,0.003133669110091209
26,0.39475007802408796,1.672257939854416,0.565001512886498,207355.89966841994,94979.80825472443,193894.39220727724,0.34945125656075793,0.16006688691080548,0.16371691226947793,0.3267649442589587,0.004772611368107933
27,0.8963852736626224,0.7511867948765695,0.5514067363977662,292842.1570994463,109676.6371640703,532831.6170088977,0.26952772729010216,0.10094480604995146,0.13911687761368144,0.490410589046265,0.004055551398378456
28,0.37901599334201613,0.7067120073151901,0.5645680916912749,733081.2226630639,208213.32515043012,370227.79551762424,0.4806093991850828,0.1365050392906735,0.14016353719117067,0.24272202433307297,0.0007635568035727722
29,0.7507329536647047,0.9472790211162957,0.553450644053904,392780.98413548886,151334.11603041418,534352.5981668793,0.3142107072818974,0.12106186794774829,0.13726450118335567,0.4274629235869987,0.005080194327623225
30,0.47301993837718953,1.2486329782483265,0.5592063432556786,1092894.8187823154,337213.22541212896,465072.8562354663,0.5154431061759845,0.15904021993965625,0.10617388490194252,0.21934278898241663,0.002456731737109983
31,0.7415306261237808,0.5905484589596643,0.5543732273919961,757836.3922148427,206198.78932038054,442050.5917221476,0.46666960327201534,0.12697556912789704,0.13414360050101798,0.27221122709906975,0.0017294354150317341
32,0.46574235771306133,0.7773600840404368,0.56071448012182,405078.2289102137,144953.9899227543,164412.70440769222,0.4898225164720508,0.17527905241326966,0.13608980881569754,0.19880862229898197,0.0009205803521309663
33,0.6098495436103941,0.7193499206979432,0.5585320313619883,854813.5394055964,242080.1523096096,309646.3899107418,0.525899569158604,0.14893288645147007,0.1346664636994976,0.1905010806904284,0.0013674353053077172
34,0.5821593573095666,1.0866627605788395,0.5565854961893816,350079.28241490305,140433.54489508012,551854.0139879555,0.28695903359885483,0.115112993976584,0.1455747413243274,0.45235323110023373,0.005951033808005258
35,0.5404490186819394,0.8603268104141335,0.5584209268589642,611808.427808712,171314.7085258579,205526.726185822,0.5394336705570206,0.15104878886925607,0.12830389384270838,0.18121364673101506,0.0014918003437001369
36,0.8361574296450556,1.1542213999256232,0.5533549856405334,204381.22104177694,102281.67280239065,428916.8236354636,0.23446103034145852,0.11733497954488956,0.15616132646893077,0.4920426636447211,0.006961858012414763
37,0.5300309330616383,0.9343510317313063,0.56071448012182,608795.2894528414,181758.93767716084,241260.6322450401,0.505300532506079,0.1508600503110873,0.14359291715531444,0.20024650002751934,0.0025007335304179116
38,0.6496895326236809,0.8995549614355608,0.5589519173185415,519374.9635861509,141062.37814783168,374949.6856819577,0.4343534604442692,0.11797051529775075,0.13410547333281023,0.3135705509251699,0.002676595518255626
39,0.656955510234149,1.028850892307841,0.5575178508199022,424191.03373591555,134464.733828864,189090.2351509163,0.4878347278764786,0.15463921115603968,0.1400655866228624,0.2174604743446193,0.0032524211202990486
40,0.43720749619611005,1.2010278353037158,0.5647341560032627,390936.9925804945,144388.83476872797,484564.5799595279,0.33103644363332746,0.12226514059643045,0.13638028700566646,0.4103181287645755,0.00522821059833767
41,0.319374479417485,1.5558246739391994,0.5711439776420603,315799.5240574429,123630.7131441731,164368.7337721876,0.4295147178465582,0.1681484829078759,0.178781078192245,0.22355572105332086,0.0021805398486350524
