,HFD,SVD Entropy,PFD,Power Delta,Power Theta,Power Beta,Power Delta Normalized,Power Theta Normalized,Power Alpha Normalized,Power Beta Normalized,Hjorth Mobility
0,1.0735115912799762,1.2394602203402898,0.5394796749292619,14455253.759170284,4660061.64669001,17037617.348546714,0.34571465221579945,0.11145093806932208,0.1353594490970452,0.4074749606178333,0.003720294047910227
1,0.8582154741209728,0.4908081148663206,0.5457262825516891,4982559.8869435685,1322477.0385833038,2687623.506993895,0.4848620352139993,0.12869266461433818,0.12490773051699706,0.26153756965466557,0.002556098810959424
2,0.5707826217662099,0.7688437775366603,0.5476807071926083,10443457.572436279,1453326.8941430114,2560562.0334039354,0.6718720934121795,0.09349870730142652,0.06989734091838845,0.16473185836800563,0.0013245880364124018
3,0.8436695884471126,0.7286753331928963,0.5440617958822911,4275711.98403138,1208504.2281584209,1428465.925100107,0.5351646771699685,0.15126107126400792,0.13478192212251433,0.17879232944350928,0.002000411406017347
4,1.011361033176272,0.48221651048091974,0.5448095520472079,6605067.291952468,1826846.0132560811,3682518.350654359,0.4751701233139775,0.13142373983868066,0.12848488450546505,0.26492125234187686,0.0019687175704991475
5,0.2930195920214214,0.748964711411973,0.5640419379727418,61045879.44261773,14703503.852378005,23489678.2125647,0.5418472376027842,0.13050926644413136,0.1191475684987103,0.208495927454374,0.000847101909617859
6,0.09857175099205927,0.8893296475686884,0.5889799619550113,137471959.4727985,17723293.335085597,16414715.997602789,0.7460050035319837,0.09617718084286912,0.06874175740404354,0.0890760582211035,0.0004627303335022508
7,0.10845952114940327,0.9526233802925264,0.5580623120123035,89290047.64391312,17142435.50204838,15814915.84072182,0.6719036285559129,0.12899606305560296,0.08009377161224641,0.11900653677623785,0.00046753398397867297
8,0.5160224586414729,0.39672044452561955,0.5543240351387382,14295547.12763702,3715404.64962529,5874067.681066686,0.5212494884973418,0.13547244858042354,0.12909565025784567,0.21418241266438925,0.0008557514354408883
9,0.07199438076558434,0.9031429359527609,0.5737091698225772,32401545.47257005,6472730.969694086,2148168.7385978065,0.7345802943404972,0.14674425406436,0.069973996115863,0.04870145547927983,0.0005196163587360273
10,0.41986631029579286,0.24100735947099675,0.5577074251065944,10343712.234367404,2795302.7019602484,4333050.843366829,0.5142053496702024,0.13895974392248125,0.13143081611859717,0.21540409028871915,0.0009177740530890601
11,0.6673423646320387,0.47071413389491595,0.5471414533751098,15128153.989181591,4043533.1027605147,6559955.699551789,0.5106800982846714,0.13649728075294218,0.1313786282726061,0.22144399268978024,0.000472770057940153
12,1.0011078600464225,0.45774325734280885,0.5429627138703237,3032484.6383771324,796040.9286325531,983994.9513450192,0.5453276809435825,0.14315098188912218,0.1345708332516877,0.1769505039156076,0.0012189863903286403
13,1.0861528523236295,0.6904329575559635,0.5413477949207817,2621658.207274639,778055.8274037553,2487608.8498435924,0.3878177860108434,0.11509657801282913,0.1290975611272331,0.3679880748490944,0.004307522873941272
